Id,IndicatorCode,SpatialDim,SpatialValueCode,TimeDim_year,Value,NumericValue,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
28473625,MDG_0000000025,BIH,BGD,2006,20.1,20.1,2022-05-09T15:22:13Z,2006,1/1/2006,12/31/2006
28473626,MDG_0000000025,BIH,BGD,2007,18,18,2022-05-09T15:22:13Z,2007,1/1/2007,12/31/2007
28473627,MDG_0000000025,BIH,BGD,2010,26.5,26.5,2022-05-09T15:22:13Z,2010,1/1/2010,12/31/2010
28473628,MDG_0000000025,BIH,BGD,2011,31.7,31.7,2022-05-09T15:22:13Z,2011,1/1/2011,12/31/2011
28473629,MDG_0000000025,BIH,BGD,2013,36.5,36.5,2022-05-09T15:22:13Z,2012-2013,1/1/2012,12/31/2013
28473630,MDG_0000000025,BIH,BGD,2014,42.1,42.1,2022-05-09T15:22:13Z,2014,1/1/2014,12/31/2014
28473631,MDG_0000000025,BIH,BGD,2016,49.8,49.8,2022-05-09T15:22:13Z,2016,1/1/2016,12/31/2016
28473632,MDG_0000000025,BIH,BGD,2017,67.8,67.8,2022-05-09T15:22:13Z,2017,1/1/2017,12/31/2017
28473633,MDG_0000000025,BIH,BGD,2018,52.7,52.7,2022-05-09T15:22:13Z,2017-2018,1/1/2017,12/31/2018
28473634,MDG_0000000025,BIH,BGD,2019,59,59,2022-05-09T15:22:13Z,2019,1/1/2019,12/31/2019
28473635,MDG_0000000025,BIH,ARM,2000,96.8,96.8,2022-05-09T15:22:13Z,2000,1/1/2000,12/31/2000
28473636,MDG_0000000025,BLR,ARM,2001,98.4,98.4,2022-05-09T15:22:13Z,2001,1/1/2001,12/31/2001
28473637,MDG_0000000025,BLR,ARM,2002,98.8,98.8,2022-05-09T15:22:13Z,2002,1/1/2002,12/31/2002
28473638,MDG_0000000025,BLR,ARM,2003,99.2,99.2,2022-05-09T15:22:13Z,2003,1/1/2003,12/31/2003
28473639,MDG_0000000025,BLR,ARM,2004,99.5,99.5,2022-05-09T15:22:13Z,2004,1/1/2004,12/31/2004
28473640,MDG_0000000025,BLR,ARM,2005,97.8,97.8,2022-05-09T15:22:13Z,2005,1/1/2005,12/31/2005
28473641,MDG_0000000025,BLR,ARM,2006,99.7,99.7,2022-05-09T15:22:14Z,2006,1/1/2006,12/31/2006
28473642,MDG_0000000025,BLR,ARM,2007,99.9,99.9,2022-05-09T15:22:14Z,2007,1/1/2007,12/31/2007
28473643,MDG_0000000025,BLR,ARM,2008,99.9,99.9,2022-05-09T15:22:14Z,2008,1/1/2008,12/31/2008
28473644,MDG_0000000025,BLR,ARM,2009,100,100,2022-05-09T15:22:14Z,2009,1/1/2009,12/31/2009
28473645,MDG_0000000025,BLR,ARM,2010,99.5,99.5,2022-05-09T15:22:14Z,2010,1/1/2010,12/31/2010
28473646,MDG_0000000025,BLR,ARM,2011,100,100,2022-05-09T15:22:14Z,2011,1/1/2011,12/31/2011
28473647,MDG_0000000025,BLR,ARM,2012,100,100,2022-05-09T15:22:14Z,2012,1/1/2012,12/31/2012
28473648,MDG_0000000025,BLZ,ARM,2013,100,100,2022-05-09T15:22:14Z,2013,1/1/2013,12/31/2013
28473649,MDG_0000000025,BLZ,ARM,2014,100,100,2022-05-09T15:22:14Z,2014,1/1/2014,12/31/2014
28473650,MDG_0000000025,BLZ,ARM,2016,99.8,99.8,2022-05-09T15:22:14Z,2015-2016,1/1/2015,12/31/2016
28473651,MDG_0000000025,BLZ,BRB,2000,98,98,2022-05-09T15:22:14Z,2000,1/1/2000,12/31/2000
28473652,MDG_0000000025,BLZ,BRB,2002,100,100,2022-05-09T15:22:14Z,2002,1/1/2002,12/31/2002
28473653,MDG_0000000025,BLZ,BRB,2003,100,100,2022-05-09T15:22:14Z,2003,1/1/2003,12/31/2003
28473654,MDG_0000000025,BLZ,BRB,2004,100,100,2022-05-09T15:22:14Z,2004,1/1/2004,12/31/2004
28473655,MDG_0000000025,BLZ,BRB,2005,100,100,2022-05-09T15:22:14Z,2005,1/1/2005,12/31/2005
28473656,MDG_0000000025,BLZ,BRB,2006,100,100,2022-05-09T15:22:14Z,2006,1/1/2006,12/31/2006
28473657,MDG_0000000025,BLZ,BRB,2007,100,100,2022-05-09T15:22:14Z,2007,1/1/2007,12/31/2007
28473658,MDG_0000000025,BLZ,BRB,2008,100,100,2022-05-09T15:22:14Z,2008,1/1/2008,12/31/2008
28473659,MDG_0000000025,BLZ,BRB,2009,100,100,2022-05-09T15:22:14Z,2009,1/1/2009,12/31/2009
28473660,MDG_0000000025,BOL,BRB,2011,100,100,2022-05-09T15:22:14Z,2011,1/1/2011,12/31/2011
28473661,MDG_0000000025,BOL,BRB,2012,98.9,98.9,2022-05-09T15:22:14Z,2012,1/1/2012,12/31/2012
28473662,MDG_0000000025,BOL,BRB,2013,98.6,98.6,2022-05-09T15:22:14Z,2013,1/1/2013,12/31/2013
28473663,MDG_0000000025,BOL,BRB,2014,99.8,99.8,2022-05-09T15:22:14Z,2014,1/1/2014,12/31/2014
28473664,MDG_0000000025,BOL,BRB,2015,99,99,2022-05-09T15:22:14Z,2015,1/1/2015,12/31/2015
28473665,MDG_0000000025,BOL,BRB,2016,99.1,99.1,2022-05-09T15:22:14Z,2016,1/1/2016,12/31/2016
28473666,MDG_0000000025,BOL,BRB,2018,99,99,2022-05-09T15:22:14Z,2018,1/1/2018,12/31/2018
28473667,MDG_0000000025,BOL,BRB,2019,98,98,2022-05-09T15:22:14Z,2019,1/1/2019,12/31/2019
28473668,MDG_0000000025,BOL,BRB,2020,98.4,98.4,2022-05-09T15:22:14Z,2020,1/1/2020,12/31/2020
28473669,MDG_0000000025,BOL,BTN,2000,27.3,27.3,2022-05-09T15:22:14Z,2000,1/1/2000,12/31/2000
28473670,MDG_0000000025,BOL,BTN,2003,56.1,56.1,2022-05-09T15:22:14Z,2003,1/1/2003,12/31/2003
28473671,MDG_0000000025,BOL,BTN,2005,52.3,52.3,2022-05-09T15:22:14Z,2005,1/1/2005,12/31/2005
28473672,MDG_0000000025,BRA,BTN,2006,57.1,57.1,2022-05-09T15:22:14Z,2006,1/1/2006,12/31/2006
28473673,MDG_0000000025,BRA,BTN,2007,71.4,71.4,2022-05-09T15:22:14Z,2007,1/1/2007,12/31/2007
28473674,MDG_0000000025,BRA,BTN,2008,66.3,66.3,2022-05-09T15:22:14Z,2008,1/1/2008,12/31/2008
28473675,MDG_0000000025,BRA,BTN,2009,66,66,2022-05-09T15:22:14Z,2009,1/1/2009,12/31/2009
28473676,MDG_0000000025,BRA,BTN,2010,64.5,64.5,2022-05-09T15:22:14Z,2010,1/1/2010,12/31/2010
28473677,MDG_0000000025,BRA,BTN,2011,70,70,2022-05-09T15:22:14Z,2011,1/1/2011,12/31/2011
28473678,MDG_0000000025,BRA,BTN,2012,74.6,74.6,2022-05-09T15:22:14Z,2012,1/1/2012,12/31/2012
28473679,MDG_0000000025,BRA,BTN,2013,89,89,2022-05-09T15:22:14Z,2013,1/1/2013,12/31/2013
28473680,MDG_0000000025,BRA,BTN,2014,89,89,2022-05-09T15:22:14Z,2014,1/1/2014,12/31/2014
28473681,MDG_0000000025,BRA,BTN,2015,89,89,2022-05-09T15:22:14Z,2015,1/1/2015,12/31/2015
28473682,MDG_0000000025,BRA,BTN,2016,89,89,2022-05-09T15:22:14Z,2016,1/1/2016,12/31/2016
28473683,MDG_0000000025,BRA,BTN,2017,96.4,96.4,2022-05-09T15:22:14Z,2017,1/1/2017,12/31/2017
28473684,MDG_0000000025,BRB,BTN,2018,96.2,96.2,2022-05-09T15:22:14Z,2018,1/1/2018,12/31/2018
28473685,MDG_0000000025,BRB,BTN,2019,96.3,96.3,2022-05-09T15:22:14Z,2019,1/1/2019,12/31/2019
28473686,MDG_0000000025,BRB,BOL,2000,67.3,67.3,2022-05-09T15:22:14Z,2000,1/1/2000,12/31/2000
28473687,MDG_0000000025,BRB,BOL,2002,65.1,65.1,2022-05-09T15:22:14Z,2002,1/1/2002,12/31/2002
28473688,MDG_0000000025,BRB,BOL,2004,60.8,60.8,2022-05-09T15:22:15Z,2003-2004,1/1/2003,12/31/2004
28473689,MDG_0000000025,BRB,BOL,2008,71.1,71.1,2022-05-09T15:22:15Z,2008,1/1/2008,12/31/2008
28473690,MDG_0000000025,BRB,BOL,2011,84,84,2022-05-09T15:22:15Z,2011,1/1/2011,12/31/2011
28473691,MDG_0000000025,BRB,BOL,2012,82.1,82.1,2022-05-09T15:22:15Z,2012,1/1/2012,12/31/2012
28473692,MDG_0000000025,BRB,BOL,2013,84.2,84.2,2022-05-09T15:22:15Z,2013,1/1/2013,12/31/2013
28473693,MDG_0000000025,BRB,BOL,2014,83.9,83.9,2022-05-09T15:22:15Z,2014,1/1/2014,12/31/2014
28473694,MDG_0000000025,BRB,BOL,2015,88.8,88.8,2022-05-09T15:22:15Z,2015,1/1/2015,12/31/2015
28473695,MDG_0000000025,BRB,BOL,2016,89.8,89.8,2022-05-09T15:22:15Z,2016,1/1/2016,12/31/2016
28473696,MDG_0000000025,BRN,BOL,2019,81.1,81.1,2022-05-09T15:22:15Z,2019,1/1/2019,12/31/2019
28473697,MDG_0000000025,BRN,BIH,2000,98.9,98.9,2022-05-09T15:22:15Z,2000,1/1/2000,12/31/2000
28473698,MDG_0000000025,BRN,BIH,2001,99.9,99.9,2022-05-09T15:22:15Z,2001,1/1/2001,12/31/2001
28473699,MDG_0000000025,BRN,BIH,2002,99.9,99.9,2022-05-09T15:22:15Z,2002,1/1/2002,12/31/2002
28473700,MDG_0000000025,BRN,BIH,2003,99.9,99.9,2022-05-09T15:22:15Z,2003,1/1/2003,12/31/2003
28473701,MDG_0000000025,BRN,BIH,2004,99.9,99.9,2022-05-09T15:22:15Z,2004,1/1/2004,12/31/2004
28473702,MDG_0000000025,BRN,BIH,2005,99.9,99.9,2022-05-09T15:22:15Z,2005,1/1/2005,12/31/2005
28473703,MDG_0000000025,BRN,BIH,2006,99.4,99.4,2022-05-09T15:22:15Z,2006,1/1/2006,12/31/2006
28473704,MDG_0000000025,BRN,BIH,2007,99.9,99.9,2022-05-09T15:22:15Z,2007,1/1/2007,12/31/2007
28473705,MDG_0000000025,BRN,BIH,2008,99.9,99.9,2022-05-09T15:22:15Z,2008,1/1/2008,12/31/2008
28473706,MDG_0000000025,BRN,BIH,2009,99.9,99.9,2022-05-09T15:22:15Z,2009,1/1/2009,12/31/2009
28473707,MDG_0000000025,BRN,BIH,2010,99.9,99.9,2022-05-09T15:22:15Z,2010,1/1/2010,12/31/2010
28473708,MDG_0000000025,BTN,BIH,2011,99.9,99.9,2022-05-09T15:22:15Z,2011,1/1/2011,12/31/2011
28473709,MDG_0000000025,BTN,BIH,2012,99.9,99.9,2022-05-09T15:22:15Z,2011-2012,1/1/2011,12/31/2012
28473710,MDG_0000000025,BTN,BIH,2014,99.9,99.9,2022-05-09T15:22:15Z,2014,1/1/2014,12/31/2014
28473711,MDG_0000000025,BTN,BIH,2015,99.9,99.9,2022-05-09T15:22:15Z,2015,1/1/2015,12/31/2015
28473712,MDG_0000000025,BTN,BIH,2016,99.9,99.9,2022-05-09T15:22:15Z,2016,1/1/2016,12/31/2016
28473713,MDG_0000000025,BTN,BIH,2017,99.9,99.9,2022-05-09T15:22:15Z,2017,1/1/2017,12/31/2017
28473714,MDG_0000000025,BTN,BIH,2018,99.9,99.9,2022-05-09T15:22:15Z,2018,1/1/2018,12/31/2018
28473715,MDG_0000000025,BTN,BIH,2019,99.9,99.9,2022-05-09T15:22:15Z,2019,1/1/2019,12/31/2019
28473716,MDG_0000000025,BTN,BWA,2000,98.5,98.5,2022-05-09T15:22:15Z,2000,1/1/2000,12/31/2000
28473717,MDG_0000000025,BTN,BWA,2001,92,92,2022-05-09T15:22:15Z,2001,1/1/2001,12/31/2001
28473718,MDG_0000000025,BTN,BWA,2002,96.5,96.5,2022-05-09T15:22:15Z,2002,1/1/2002,12/31/2002
28473719,MDG_0000000025,BTN,BWA,2003,96.1,96.1,2022-05-09T15:22:15Z,2003,1/1/2003,12/31/2003
28473720,MDG_0000000025,BWA,BWA,2004,97.3,97.3,2022-05-09T15:22:15Z,2004,1/1/2004,12/31/2004
28473721,MDG_0000000025,BWA,BWA,2005,94,94,2022-05-09T15:22:15Z,2005,1/1/2005,12/31/2005
28473722,MDG_0000000025,BWA,BWA,2006,99.3,99.3,2022-05-09T15:22:15Z,2006,1/1/2006,12/31/2006
28473723,MDG_0000000025,BWA,BWA,2007,94.6,94.6,2022-05-09T15:22:15Z,2007,1/1/2007,12/31/2007
28473724,MDG_0000000025,BWA,BWA,2008,98.3,98.3,2022-05-09T15:22:15Z,2008,1/1/2008,12/31/2008
28473725,MDG_0000000025,BWA,BWA,2009,99.5,99.5,2022-05-09T15:22:15Z,2009,1/1/2009,12/31/2009
28473726,MDG_0000000025,BWA,BWA,2010,99.1,99.1,2022-05-09T15:22:15Z,2010,1/1/2010,12/31/2010
28473727,MDG_0000000025,BWA,BWA,2011,99.8,99.8,2022-05-09T15:22:15Z,2011,1/1/2011,12/31/2011
28473728,MDG_0000000025,BWA,BWA,2012,99.8,99.8,2022-05-09T15:22:15Z,2012,1/1/2012,12/31/2012
28473729,MDG_0000000025,BWA,BWA,2013,99.9,99.9,2022-05-09T15:22:15Z,2013,1/1/2013,12/31/2013
28473730,MDG_0000000025,BWA,BWA,2014,99.5,99.5,2022-05-09T15:22:15Z,2014,1/1/2014,12/31/2014
28473731,MDG_0000000025,BWA,BWA,2015,99.7,99.7,2022-05-09T15:22:15Z,2015,1/1/2015,12/31/2015
28473732,MDG_0000000025,CAF,BWA,2016,99.7,99.7,2022-05-09T15:22:15Z,2016,1/1/2016,12/31/2016
28473733,MDG_0000000025,CAF,BWA,2017,99.8,99.8,2022-05-09T15:22:15Z,2017,1/1/2017,12/31/2017
28473734,MDG_0000000025,CAF,BRA,2000,98.6,98.6,2022-05-09T15:22:15Z,2000,1/1/2000,12/31/2000
28473735,MDG_0000000025,CAF,BRA,2001,98.3,98.3,2022-05-09T15:22:16Z,2001,1/1/2001,12/31/2001
28473736,MDG_0000000025,CAF,BRA,2002,98.5,98.5,2022-05-09T15:22:16Z,2002,1/1/2002,12/31/2002
28473737,MDG_0000000025,CAF,BRA,2003,98.4,98.4,2022-05-09T15:22:16Z,2003,1/1/2003,12/31/2003
28473738,MDG_0000000025,CAF,BRA,2004,98.6,98.6,2022-05-09T15:22:16Z,2004,1/1/2004,12/31/2004
28473739,MDG_0000000025,CAF,BRA,2005,98.6,98.6,2022-05-09T15:22:16Z,2005,1/1/2005,12/31/2005
28473740,MDG_0000000025,CAF,BRA,2006,97,97,2022-05-09T15:22:16Z,2006,1/1/2006,12/31/2006
28473741,MDG_0000000025,CAF,BRA,2007,98.6,98.6,2022-05-09T15:22:16Z,2007,1/1/2007,12/31/2007
28473742,MDG_0000000025,CAF,BRA,2008,98.8,98.8,2022-05-09T15:22:16Z,2008,1/1/2008,12/31/2008
28473743,MDG_0000000025,CAF,BRA,2009,98.9,98.9,2022-05-09T15:22:16Z,2009,1/1/2009,12/31/2009
28473744,MDG_0000000025,CAN,BRA,2010,98.9,98.9,2022-05-09T15:22:16Z,2010,1/1/2010,12/31/2010
28473745,MDG_0000000025,CAN,BRA,2011,99,99,2022-05-09T15:22:16Z,2011,1/1/2011,12/31/2011
28473746,MDG_0000000025,CAN,BRA,2012,99,99,2022-05-09T15:22:16Z,2012,1/1/2012,12/31/2012
28473747,MDG_0000000025,CAN,BRA,2013,98,98,2022-05-09T15:22:16Z,2013,1/1/2013,12/31/2013
28473748,MDG_0000000025,CAN,BRA,2014,98.4,98.4,2022-05-09T15:22:16Z,2014,1/1/2014,12/31/2014
28473749,MDG_0000000025,CAN,BRA,2015,98.2,98.2,2022-05-09T15:22:16Z,2015,1/1/2015,12/31/2015
28473750,MDG_0000000025,CAN,BRA,2016,98.6,98.6,2022-05-09T15:22:16Z,2016,1/1/2016,12/31/2016
28473751,MDG_0000000025,CAN,BRA,2017,98.7,98.7,2022-05-09T15:22:16Z,2017,1/1/2017,12/31/2017
28473752,MDG_0000000025,CAN,BRA,2018,98.8,98.8,2022-05-09T15:22:16Z,2018,1/1/2018,12/31/2018
28473753,MDG_0000000025,CAN,BRA,2019,99.1,99.1,2022-05-09T15:22:16Z,2019,1/1/2019,12/31/2019
28473754,MDG_0000000025,CAN,BLZ,2000,90.2,90.2,2022-05-09T15:22:16Z,2000,1/1/2000,12/31/2000
28473755,MDG_0000000025,CAN,BLZ,2002,97,97,2022-05-09T15:22:16Z,2002,1/1/2002,12/31/2002
28473756,MDG_0000000025,CHE,BLZ,2004,87.8,87.8,2022-05-09T15:22:16Z,2004,1/1/2004,12/31/2004
28473757,MDG_0000000025,CHE,BLZ,2005,89.3,89.3,2022-05-09T15:22:16Z,2005,1/1/2005,12/31/2005
28473758,MDG_0000000025,CHE,BLZ,2006,95.8,95.8,2022-05-09T15:22:16Z,2006,1/1/2006,12/31/2006
28473759,MDG_0000000025,CHE,BLZ,2007,90.7,90.7,2022-05-09T15:22:16Z,2007,1/1/2007,12/31/2007
28473760,MDG_0000000025,CHE,BLZ,2008,94.9,94.9,2022-05-09T15:22:16Z,2008,1/1/2008,12/31/2008
28473761,MDG_0000000025,CHE,BLZ,2009,93.5,93.5,2022-05-09T15:22:16Z,2009,1/1/2009,12/31/2009
28473762,MDG_0000000025,CHE,BLZ,2010,94,94,2022-05-09T15:22:16Z,2010,1/1/2010,12/31/2010
28473763,MDG_0000000025,CHE,BLZ,2011,96.2,96.2,2022-05-09T15:22:16Z,2011,1/1/2011,12/31/2011
28473764,MDG_0000000025,CHE,BLZ,2012,93.7,93.7,2022-05-09T15:22:16Z,2012,1/1/2012,12/31/2012
28473765,MDG_0000000025,CHE,BLZ,2013,93,93,2022-05-09T15:22:16Z,2013,1/1/2013,12/31/2013
28473766,MDG_0000000025,CHE,BLZ,2014,93.1,93.1,2022-05-09T15:22:16Z,2014,1/1/2014,12/31/2014
28473767,MDG_0000000025,CHE,BLZ,2015,93.5,93.5,2022-05-09T15:22:16Z,2015,1/1/2015,12/31/2015
28473768,MDG_0000000025,CHL,BLZ,2016,96.8,96.8,2022-05-09T15:22:16Z,2015-2016,1/1/2015,12/31/2016
28473769,MDG_0000000025,CHL,BLZ,2017,95.3,95.3,2022-05-09T15:22:16Z,2017,1/1/2017,12/31/2017
28473770,MDG_0000000025,CHL,BLZ,2018,94.8,94.8,2022-05-09T15:22:16Z,2018,1/1/2018,12/31/2018
28473771,MDG_0000000025,CHL,BLZ,2019,95.3,95.3,2022-05-09T15:22:16Z,2019,1/1/2019,12/31/2019
28473772,MDG_0000000025,CHL,BLZ,2020,94.6,94.6,2022-05-09T15:22:16Z,2020,1/1/2020,12/31/2020
28473773,MDG_0000000025,CHL,SLB,2015,86.2,86.2,2022-05-09T15:22:16Z,2015,1/1/2015,12/31/2015
28473774,MDG_0000000025,CHL,BRN,2000,99.2,99.2,2022-05-09T15:22:16Z,2000,1/1/2000,12/31/2000
28473775,MDG_0000000025,CHL,BRN,2001,99.7,99.7,2022-05-09T15:22:17Z,2001,1/1/2001,12/31/2001
28473776,MDG_0000000025,CHL,BRN,2002,99.6,99.6,2022-05-09T15:22:17Z,2002,1/1/2002,12/31/2002
28473777,MDG_0000000025,CHL,BRN,2003,99.6,99.6,2022-05-09T15:22:17Z,2003,1/1/2003,12/31/2003
28473778,MDG_0000000025,CHL,BRN,2004,99.6,99.6,2022-05-09T15:22:17Z,2004,1/1/2004,12/31/2004
28473779,MDG_0000000025,CHL,BRN,2005,99.7,99.7,2022-05-09T15:22:17Z,2005,1/1/2005,12/31/2005
28473780,MDG_0000000025,CHN,BRN,2006,99.7,99.7,2022-05-09T15:22:17Z,2006,1/1/2006,12/31/2006
28473781,MDG_0000000025,CHN,BRN,2007,99.9,99.9,2022-05-09T15:22:17Z,2007,1/1/2007,12/31/2007
28473782,MDG_0000000025,CHN,BRN,2008,99.7,99.7,2022-05-09T15:22:17Z,2008,1/1/2008,12/31/2008
28473783,MDG_0000000025,CHN,BRN,2009,99.9,99.9,2022-05-09T15:22:17Z,2009,1/1/2009,12/31/2009
28473784,MDG_0000000025,CHN,BRN,2010,99.8,99.8,2022-05-09T15:22:17Z,2010,1/1/2010,12/31/2010
28473785,MDG_0000000025,CHN,BRN,2011,99.7,99.7,2022-05-09T15:22:17Z,2011,1/1/2011,12/31/2011
28473786,MDG_0000000025,CHN,BRN,2012,99.8,99.8,2022-05-09T15:22:17Z,2012,1/1/2012,12/31/2012
28473787,MDG_0000000025,CHN,BRN,2013,99.7,99.7,2022-05-09T15:22:17Z,2013,1/1/2013,12/31/2013
28473788,MDG_0000000025,CHN,BRN,2014,99.9,99.9,2022-05-09T15:22:17Z,2014,1/1/2014,12/31/2014
28473789,MDG_0000000025,CHN,BRN,2015,100,100,2022-05-09T15:22:17Z,2015,1/1/2015,12/31/2015
28473790,MDG_0000000025,CHN,BRN,2016,100,100,2022-05-09T15:22:17Z,2016,1/1/2016,12/31/2016
28473791,MDG_0000000025,CHN,BRN,2017,99.8,99.8,2022-05-09T15:22:17Z,2017,1/1/2017,12/31/2017
28473792,MDG_0000000025,CIV,BGR,2000,99.8,99.8,2022-05-09T15:22:17Z,2000,1/1/2000,12/31/2000
28473793,MDG_0000000025,CIV,BGR,2001,98.9,98.9,2022-05-09T15:22:17Z,2001,1/1/2001,12/31/2001
28473794,MDG_0000000025,CIV,BGR,2002,99.2,99.2,2022-05-09T15:22:17Z,2002,1/1/2002,12/31/2002
28473795,MDG_0000000025,CIV,BGR,2003,99.2,99.2,2022-05-09T15:22:17Z,2003,1/1/2003,12/31/2003
28473796,MDG_0000000025,CIV,BGR,2004,99.4,99.4,2022-05-09T15:22:17Z,2004,1/1/2004,12/31/2004
28473797,MDG_0000000025,CIV,BGR,2005,99.4,99.4,2022-05-09T15:22:17Z,2005,1/1/2005,12/31/2005
28473798,MDG_0000000025,CIV,BGR,2006,99.4,99.4,2022-05-09T15:22:17Z,2006,1/1/2006,12/31/2006
28473799,MDG_0000000025,CIV,BGR,2007,99.6,99.6,2022-05-09T15:22:17Z,2007,1/1/2007,12/31/2007
28473800,MDG_0000000025,CIV,BGR,2008,99.6,99.6,2022-05-09T15:22:17Z,2008,1/1/2008,12/31/2008
28473801,MDG_0000000025,CIV,BGR,2009,99.6,99.6,2022-05-09T15:22:17Z,2009,1/1/2009,12/31/2009
28473802,MDG_0000000025,CIV,BGR,2010,99.5,99.5,2022-05-09T15:22:17Z,2010,1/1/2010,12/31/2010
28473803,MDG_0000000025,CIV,BGR,2013,99.7,99.7,2022-05-09T15:22:17Z,2013,1/1/2013,12/31/2013
28473804,MDG_0000000025,CMR,BGR,2014,99.7,99.7,2022-05-09T15:22:17Z,2014,1/1/2014,12/31/2014
28473805,MDG_0000000025,CMR,BGR,2015,99.8,99.8,2022-05-09T15:22:17Z,2015,1/1/2015,12/31/2015
28473806,MDG_0000000025,CMR,MMR,2001,57,57,2022-05-09T15:22:17Z,2001,1/1/2001,12/31/2001
28473807,MDG_0000000025,CMR,MMR,2007,63.9,63.9,2022-05-09T15:22:17Z,2007,1/1/2007,12/31/2007
28473808,MDG_0000000025,CMR,MMR,2010,70.6,70.6,2022-05-09T15:22:17Z,2009-2010,1/1/2009,12/31/2010
28473809,MDG_0000000025,CMR,MMR,2016,60.2,60.2,2022-05-09T15:22:17Z,2015-2016,1/1/2015,12/31/2016
28473810,MDG_0000000025,CMR,BDI,2000,25.2,25.2,2022-05-09T15:22:17Z,2000,1/1/2000,12/31/2000
28473811,MDG_0000000025,CMR,BDI,2005,31.8,31.8,2022-05-09T15:22:17Z,2005,1/1/2005,12/31/2005
28473812,MDG_0000000025,CMR,BDI,2010,60.3,60.3,2022-05-09T15:22:17Z,2010,1/1/2010,12/31/2010
28473813,MDG_0000000025,CMR,BDI,2012,78.4,78.4,2022-05-09T15:22:17Z,2012,1/1/2012,12/31/2012
28473814,MDG_0000000025,CMR,BDI,2017,85.1,85.1,2022-05-09T15:22:17Z,2016-2017,1/1/2016,12/31/2017
28473815,MDG_0000000025,CMR,BLR,2000,99.9,99.9,2022-05-09T15:22:17Z,2000,1/1/2000,12/31/2000
28473816,MDG_0000000025,COD,BLR,2001,99.9,99.9,2022-05-09T15:22:17Z,2001,1/1/2001,12/31/2001
28473817,MDG_0000000025,COD,BLR,2002,99.9,99.9,2022-05-09T15:22:17Z,2002,1/1/2002,12/31/2002
28473818,MDG_0000000025,COD,BLR,2003,99.9,99.9,2022-05-09T15:22:17Z,2003,1/1/2003,12/31/2003
28473819,MDG_0000000025,COD,BLR,2004,99.9,99.9,2022-05-09T15:22:17Z,2004,1/1/2004,12/31/2004
28473820,MDG_0000000025,COD,BLR,2005,100,100,2022-05-09T15:22:17Z,2005,1/1/2005,12/31/2005
28473821,MDG_0000000025,COD,BLR,2006,99.9,99.9,2022-05-09T15:22:17Z,2006,1/1/2006,12/31/2006
28473822,MDG_0000000025,COD,BLR,2007,99.9,99.9,2022-05-09T15:22:17Z,2007,1/1/2007,12/31/2007
28473823,MDG_0000000025,COD,BLR,2008,99.9,99.9,2022-05-09T15:22:17Z,2008,1/1/2008,12/31/2008
28473824,MDG_0000000025,COD,BLR,2009,99.9,99.9,2022-05-09T15:22:17Z,2009,1/1/2009,12/31/2009
28473825,MDG_0000000025,COD,BLR,2010,99.9,99.9,2022-05-09T15:22:18Z,2010,1/1/2010,12/31/2010
28473826,MDG_0000000025,COD,BLR,2011,99.8,99.8,2022-05-09T15:22:18Z,2011,1/1/2011,12/31/2011
28473827,MDG_0000000025,COD,BLR,2012,100,100,2022-05-09T15:22:18Z,2012,1/1/2012,12/31/2012
28473828,MDG_0000000025,COG,BLR,2013,99.8,99.8,2022-05-09T15:22:18Z,2013,1/1/2013,12/31/2013
28473829,MDG_0000000025,COG,BLR,2014,99.8,99.8,2022-05-09T15:22:18Z,2014,1/1/2014,12/31/2014
28473830,MDG_0000000025,COG,BLR,2019,99.9,99.9,2022-05-09T15:22:18Z,2019,1/1/2019,12/31/2019
28473831,MDG_0000000025,COG,BLR,2020,99.9,99.9,2022-05-09T15:22:18Z,2020,1/1/2020,12/31/2020
28473832,MDG_0000000025,COG,KHM,2000,31.8,31.8,2022-05-09T15:22:18Z,2000,1/1/2000,12/31/2000
28473833,MDG_0000000025,COG,KHM,2004,16.3,16.3,2022-05-09T15:22:18Z,2004,1/1/2004,12/31/2004
28473834,MDG_0000000025,COG,KHM,2006,43.8,43.8,2022-05-09T15:22:18Z,2005-2006,1/1/2005,12/31/2006
28473835,MDG_0000000025,COG,KHM,2011,71,71,2022-05-09T15:22:18Z,2010-2011,1/1/2010,12/31/2011
28473836,MDG_0000000025,COG,KHM,2014,89,89,2022-05-09T15:22:18Z,2014,1/1/2014,12/31/2014
28473837,MDG_0000000025,COG,CMR,2000,56,56,2022-05-09T15:22:18Z,2000,1/1/2000,12/31/2000
28473838,MDG_0000000025,COG,CMR,2004,58.9,58.9,2022-05-09T15:22:18Z,2004,1/1/2004,12/31/2004
28473839,MDG_0000000025,COG,CMR,2006,58.9,58.9,2022-05-09T15:22:18Z,2006,1/1/2006,12/31/2006
28473840,MDG_0000000025,COL,CMR,2011,56.1,56.1,2022-05-09T15:22:18Z,2011,1/1/2011,12/31/2011
28473841,MDG_0000000025,COL,CMR,2014,64.7,64.7,2022-05-09T15:22:18Z,2014,1/1/2014,12/31/2014
28473842,MDG_0000000025,COL,CMR,2018,69,69,2022-05-09T15:22:18Z,2018,1/1/2018,12/31/2018
28473843,MDG_0000000025,COL,CAN,2000,99.3,99.3,2022-05-09T15:22:18Z,2000,1/1/2000,12/31/2000
